username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	Unnamed: 10	Unnamed: 11
mfcambara	2018-06-01 13:07	0	1	arte tentar agradar todos npercebe dias correm postura afasta atrai				1.00258250661975E+018	https://twitter.com/mfcambara/status/1002582506619752448		
Edmilsonfiel	2018-06-01 13:07	0	0	vc nconseguiu fazer spaulo funcionaracho difcil conseguir fazer brasil funcionar				1.00258245754641E+018	https://twitter.com/Edmilsonfiel/status/1002582457546412032		
fernandocluiz	2018-06-01 13:07	1	1	lucrativa pro brasil empresa onde brasil investidores privados colocam economias gerida cara integro tirou empresa buraco seguindo melhores praticas gestresto mundo inacreditvel estar respondendo ainda s cretino				1.00258243019957E+018	https://twitter.com/fernandocluiz/status/1002582430199566336		
BrasilLibre	2018-06-01 13:07	0	0	twitternoahshusterst atus1002564129738166273refsrctwcamp5ecopy7ctwsrc5eandroid7ctwgr5ecopy7ctwcon5e70907ctwterm5e3				1.00258234737876E+018	https://twitter.com/BrasilLibre/status/1002582347378757632		
felipesi2102	2018-06-01 13:06	0	0	entendi precisa subir preponto vista petrobras baixar preponto vista popula baita anlise				1.00258224668196E+018	https://twitter.com/felipesi2102/status/1002582246681964544		
asouza_2000	2018-06-01 13:06	0	0	reduimpostos redugastos governo fim monoplio etc				1.00258221006563E+018	https://twitter.com/asouza_2000/status/1002582210065633280		
MarcoCampelo	2018-06-01 13:06	0	0	discordncia livre discordo quanto oportunismo cabia geraldo alckimin posicionar sim afinal pedro sempre identificado partido poltica adotada petrobras consonncia tudo partido prega				1.00258217510617E+018	https://twitter.com/MarcoCampelo/status/1002582175106174976		
vagnerrondon	2018-06-01 13:06	0	0	algumas vezes silncio melhor falar bobagens				1.00258214819126E+018	https://twitter.com/vagnerrondon/status/1002582148191260672		
MRossiron	2018-06-01 13:06	0	0	a empresa sempre primeiro lugar n geraldinho				1.0025820637012E+018	https://twitter.com/MRossiron/status/1002582063701200898		
Celiabarbosa74	2018-06-01 13:05	0	0	essa poltica s serve beneficiar bando				1.00258179958594E+018	https://twitter.com/Celiabarbosa74/status/1002581799585943554		
RonaldoEsteves2	2018-06-01 13:04	0	8	lucrativa pra bem gerida				1.00258177648366E+018	https://twitter.com/RonaldoEsteves2/status/1002581776483659781		
Alexxbh	2018-06-01 13:04	0	12	sua opini 5 irrelevante				1.00258174682574E+018	https://twitter.com/Alexxbh/status/1002581746825744384		
celio_m29	2018-06-01 13:04	0	0	poltica pre vcs enquanto podem s ferram povoonde j viubr maiores produtores cana acar petrleo cobrarem preq cobram combustveis				1.00258162985922E+018	https://twitter.com/celio_m29/status/1002581629859221511		
RonaldoEsteves2	2018-06-01 13:04	0	0	s falou merda				1.00258157356331E+018	https://twitter.com/RonaldoEsteves2/status/1002581573563310081		
santhenri	2018-06-01 13:04	0	1	no melhor estilo cima muro				1.00258157040491E+018	https://twitter.com/santhenri/status/1002581570404913154		
lhosizawa	2018-06-01 13:04	0	0	o ego npermite ele realmente acha q pode ser solualguma coisa				1.00258154228213E+018	https://twitter.com/lhosizawa/status/1002581542282125312		
RonaldoEsteves2	2018-06-01 13:03	0	0	que trabalho cara plidatrabalho psdb s ferra pas sempre				1.0025813949488E+018	https://twitter.com/RonaldoEsteves2/status/1002581394948804610		
MRobertott	2018-06-01 13:02	0	0	muro				1.00258127991158E+018	https://twitter.com/MRobertott/status/1002581279911575557		
bitencourtbas	2018-06-01 13:02	0	19	vc vai sair disputa 3eoug				1.00258124537143E+018	https://twitter.com/bitencourtbas/status/1002581245371428865		
mvitorodrigues	2018-06-01 13:02	0	1	timo que todos manifestem e preferncia enrolar				1.00258119965776E+018	https://twitter.com/mvitorodrigues/status/1002581199657762822		
ZanguiefNulus	2018-06-01 13:01	0	0	preservando consumidores protegendo empresa a ordem sr poltico ordem				1.00258102601363E+018	https://twitter.com/ZanguiefNulus/status/1002581026013634562		
PoliticaeSaude	2018-06-01 13:00	0	0	ahhh entnapoio tucanato				1.00258071620554E+018	https://twitter.com/PoliticaeSaude/status/1002580716205543429		
Rico_Lora_Ronco	2018-06-01 12:59	0	3	a crise envolvendo petrobrs acaba definitivamente privatizada empresa quebrado monoplio combustveis solues muro nterefeito		@geraldoalckmin		1.00258052874957E+018	https://twitter.com/Rico_Lora_Ronco/status/1002580528749572097		
ivansdavid	2018-06-01 12:59	0	0	faalgo bom deixe algum candidato bom estar lugar sen4 anos bolsonaro				1.00258034539141E+018	https://twitter.com/ivansdavid/status/1002580345391407104		
eumesmoaqui_	2018-06-01 12:58	0	0	minha sobrinha disse mesma fala				1.00258016923894E+018	https://twitter.com/eumesmoaqui_/status/1002580169238941697		
CiaAnimacao	2018-06-01 12:58	0	0	patrocnios armas comearam passar porto santos vindo miami lembra		@requiaopmdb @esuplicy @gleisi @geraldoalckmin @jandira_feghali @chrisbrown @rafinhabastos @dilmabr @romulusmaya @TaclaDuran @ManuelaDavila @jeanwyllys_real @zehdeabreu @deltanmd		1.00258014838491E+018	https://twitter.com/CiaAnimacao/status/1002580148384911361		
patpaulamir2009	2018-06-01 12:57	0	0	abrir mercado outras empresas venderem combustvel globalizaabertura mercado				1.00257988174463E+018	https://twitter.com/patpaulamir2009/status/1002579881744625664		
pedrodmfs	2018-06-01 12:57	0	0	diz pro prsio arida voc quer protejer consumidores aproveite aulinha economia bsica voc vai ganhar				1.00257986991671E+018	https://twitter.com/pedrodmfs/status/1002579869916712960		
fabriciollima	2018-06-01 12:55	0	0	com geraldo alckimin kakaka vao gostar perder assim cada caralho se quiserem ter alguma chance s doria				1.00257933864094E+018	https://twitter.com/fabriciollima/status/1002579338640941056		
eduzanete	2018-06-01 12:54	0	15	pedro parente canalha vagabundo assim vossa excrescncia				1.00257903968777E+018	https://twitter.com/eduzanete/status/1002579039687774213		
FelipeUFO	2018-06-01 12:53	1	2	o tb j comentou		@joaoamoedonovo		1.00257888740937E+018	https://twitter.com/FelipeUFO/status/1002578887409364992		
matheus_jpg	2018-06-01 12:53	0	6	papo oportunista		@geraldoalckmin		1.00257884956835E+018	https://twitter.com/matheus_jpg/status/1002578849568346117		
joaoleite1979	2018-06-01 12:53	3	24	chuchu voc est meio moral pra falar				1.00257878935489E+018	https://twitter.com/joaoleite1979/status/1002578789354885121		
FlordeTarrus	2018-06-01 12:52	0	0	amor como ta o rodoanal to sabendo que levo 200 milhes de pau por traz do pano				1.00257865081684E+018	https://twitter.com/FlordeTarrus/status/1002578650816843776		
mvitorodrigues	2018-06-01 12:51	2	8	apenas comentaram saparente at momento a posi sempre clara o dir palpite nser posicionamento firme se vai acontecer		@geraldoalckmin @GuilhermeBoulos @cirogomes @jairbolsonaro		1.00257829005659E+018	https://twitter.com/mvitorodrigues/status/1002578290056589312		
KowalskiMoreira	2018-06-01 12:50	0	0	ou ficar cima muro pra variar				1.00257811155121E+018	https://twitter.com/KowalskiMoreira/status/1002578111551213569		
denypsolon	2018-06-01 12:49	1	1	catstrofe fim petrobrs vitria populismo a cia naguenta outra gestmodelo dilma roussef petrobrs perde resto credibilidade mercafo interno mundial que bom q vendi l 2010 qdo dilma eleita				1.0025778798411E+018	https://twitter.com/denypsolon/status/1002577879841099777		
marrcinho	2018-06-01 12:49	0	7	petrobas nacao brasileira nao acionistas				1.00257781778635E+018	https://twitter.com/marrcinho/status/1002577817786347521		
Lc_Accenture	2018-06-01 12:48	0	0	sai corrida deixa assumir seja nobre		@jdoriajr		1.00257755753812E+018	https://twitter.com/Lc_Accenture/status/1002577557538115584		
M_Buffo	2018-06-01 12:46	0	7	privatizar aqui vira 3 conglomerados telefonia servipiores 3 preiguais				1.00257722360865E+018	https://twitter.com/M_Buffo/status/1002577223608651777		
abnerbf	2018-06-01 12:46	0	0	o santo vc vai colocar lugar parente paulo preto marcola volta pra pinda santo				1.00257716961538E+018	https://twitter.com/abnerbf/status/1002577169615384581		
carlitos_costa1	2018-06-01 12:46	0	0	diz ai este comentrio bem cima muro tipo coisa nenhuma fala ai				1.00257706089902E+018	https://twitter.com/carlitos_costa1/status/1002577060899016704		
M_Buffo	2018-06-01 12:45	0	2	porque privatizar jeito gasolina vai 8 pas funciona via gasolina quebra				1.00257699967899E+018	https://twitter.com/M_Buffo/status/1002576999678988289		
Salmuscrown	2018-06-01 12:45	0	0	tem privatizar elefante branco alckmin estado				1.00257691811224E+018	https://twitter.com/Salmuscrown/status/1002576918112239616		
Luiz15434099	2018-06-01 12:45	0	8	vagabundo ladr tua hora vai chegar				1.00257685909011E+018	https://twitter.com/Luiz15434099/status/1002576859090112512		
gigzsss	2018-06-01 12:45	1	4	pq naproveita pra falar privatizar				1.0025768473712E+018	https://twitter.com/gigzsss/status/1002576847371202560		
pytermartins	2018-06-01 12:45	0	0	como povo memria curta olha est estado spaulo chega psdb pt mdb				1.00257682054026E+018	https://twitter.com/pytermartins/status/1002576820540264453		
CarloAz75	2018-06-01 12:44	0	0	ahvelho populismo oportunista sempre aparece nessas horas				1.00257668271116E+018	https://twitter.com/CarloAz75/status/1002576682711158784		
Almeida44Thiago	2018-06-01 12:43	0	0	gerald quanto tempo s assessor a diz a pra ns acha privatizapetrobras				1.00257649360264E+018	https://twitter.com/Almeida44Thiago/status/1002576493602639872		
Alexandremv1980	2018-06-01 12:43	0	0	qual poltica recomenda cara plida oque pensa presidencivel sobre poltica praticada pedro parente				1.00257639206268E+018	https://twitter.com/Alexandremv1980/status/1002576392062676992		
juniavsantiago	2018-06-01 12:43	1	1	twitterbarackobamast atus1002573982212788224		@geraldoalckmin		1.00257632987372E+018	https://twitter.com/juniavsantiago/status/1002576329873723394		
RenovaPSDB	2018-06-01 12:42	0	0	marco senador fala si npartido j sinalizamos discordncia lembramos n executivo petrobras faz parte conselho empresa qualquer demonstraapoio ataque mero oportunismo eleitoreiro		@cassiocl @geraldoalckmin		1.00257613527066E+018	https://twitter.com/RenovaPSDB/status/1002576135270658048		
SamukaMuzel	2018-06-01 12:41	0	0	tem privatizar chuchu				1.00257591359333E+018	https://twitter.com/SamukaMuzel/status/1002575913593331713		
BARAOITARERE	2018-06-01 12:41	0	0	a petrobras ja adotando modelo gestao petroleiras privadas estrangeirasolhe deu apenas cinco minutos caiu 10 bolsa new york entreguistas colonizados gostam dizeribovespa pararam negocialavai pagar preju				1.00257590763316E+018	https://twitter.com/BARAOITARERE/status/1002575907633160192		
kadubona2	2018-06-01 12:41	0	0	estamos livrando todas tranqueiras existentes e ainda vamos aposentar alguns				1.00257588513486E+018	https://twitter.com/kadubona2/status/1002575885134856192		
otencrs	2018-06-01 12:40	0	0	mais opinifeita gerador lerolero ndisse nada alm bvio se ficado falar nada daria frase ficou bonita		@felipesi2102		1.00257572060921E+018	https://twitter.com/otencrs/status/1002575720609210370		
pedrom_teixeira	2018-06-01 12:40	0	7	nvai defender cara governador				1.00257561801651E+018	https://twitter.com/pedrom_teixeira/status/1002575618016514052		
roberval_paiva	2018-06-01 12:39	0	0	a petrobras ser privatizada futuro nvenham roubala novamente o brasil jeito sim patriota preparo tcnico presidncia o resto conversa mole boi dormir				1.00257535304136E+018	https://twitter.com/roberval_paiva/status/1002575353041358848		
DmorenaP	2018-06-01 12:39	0	0	o dando costas migo ilegtimo temer apoiou golpe levou pardidozinho golpista proteglodas delaes etc agora culpa pt sai dessa nuncaaaaa chegar presidncia repblica twittervaloreconomic status1002005616699871233		@geraldoalckmin		1.00257527223808E+018	https://twitter.com/DmorenaP/status/1002575272238084104		
soul_flor	2018-06-01 12:38	0	0	cala boca esquerdinha				1.00257521601344E+018	https://twitter.com/soul_flor/status/1002575216013438976		
gmchagas	2018-06-01 12:37	0	2	presidenciveis parente geraldo alckmin twittergeraldoalckmin status1002571016521113600				1.00257480477028E+018	https://twitter.com/gmchagas/status/1002574804770283533		
JAMoraes2	2018-06-01 12:36	1	4	isso difcil interferiu empresa pensou consumidores pensou q preq segurando iria levar empresa situapssima fatalmente q aumentar recuperar prejuzo fez mesma coisa cenergia eltrica		@dilmabr		1.00257467696987E+018	https://twitter.com/JAMoraes2/status/1002574676969869312		
ricardomoraes19	2018-06-01 12:36	0	0	deus livre voc pt				1.00257463511072E+018	https://twitter.com/ricardomoraes19/status/1002574635110715392		
VagnerJack	2018-06-01 12:36	0	0	e 2014 vc prometeu reduzir valor pedgios nada fez imigrantes ancheita r 2560 acha ser eleito				1.00257452806792E+018	https://twitter.com/VagnerJack/status/1002574528067915776		
ISMAELCURVELO	2018-06-01 12:35	0	0	por nvoto igual temer pior				1.00257434085084E+018	https://twitter.com/ISMAELCURVELO/status/1002574340850843648		
cidavitoriano	2018-06-01 12:35	2	8	penalizando pobres cortes sus educao e segurana qual sacrifcio 3 poderes principalmente polticos judicirio cheios privilgios				1.0025742594353E+018	https://twitter.com/cidavitoriano/status/1002574259435302913		
MarcoCampelo	2018-06-01 12:35	0	0	como reverter membros partido vide detonaram pedro parente geraldo alckmin nnenhum momento dirigiu apoio pedro o partido acabou bando covardes twitterrenovapsdbsta tus1002572264666226688		@RenovaPSDB @geraldoalckmin @cassiocl		1.00257423909707E+018	https://twitter.com/MarcoCampelo/status/1002574239097065472		
FECAM_SC	2018-06-01 12:34	2	5	6 prcandidatos presidncia estconfirmados congresso prefeitos no dia 13 junho flavio rocha vexpor propostas gestores municipais congressofecamorgbr 5		@FECAM_SC @aldorebelo @alvarodias_ @cirogomes @geraldoalckmin @joaoamoedonovo		1.00257415545847E+018	https://twitter.com/FECAM_SC/status/1002574155458469889		
Evando_Rezende	2018-06-01 12:34	0	3	em primeiro momento crises parece ruim mais onde podemos reinventar criar anticorpos cura no final acredite tudo vai dar certo				1.00257409190224E+018	https://twitter.com/Evando_Rezende/status/1002574091902242816		
LUCIANO_DAVID	2018-06-01 12:34	0	1	tenho uma poltica de preo tima para o povo zero de impostos ainno tem como vai quebrar o governo e os estados outra soluoreduzam todos os gastos com polticos a zero e fica tudo certo o pas tem mais de 60 mil vereadores a vos perguntopra que serve um vereador				1.00257407715505E+018	https://twitter.com/LUCIANO_DAVID/status/1002574077155053569		
djander87	2018-06-01 12:34	0	0	humildade simplicidade sim alckmin				1.00257405685045E+018	https://twitter.com/djander87/status/1002574056850448389		
Rodrigofenix9x	2018-06-01 12:34	0	0	nessa baguntoda ganhou usa diesel polticos carros diesel principalmente				1.00257405490847E+018	https://twitter.com/Rodrigofenix9x/status/1002574054908465152		
gaulia	2018-06-01 12:34	0	0	quem define pre mercado se existir interferncia existirnovos desequilbrios a histria brasil j mostrou caos criado governo define pre				1.00257399768972E+018	https://twitter.com/gaulia/status/1002573997689720832		
mblancoc	2018-06-01 12:33	0	1	sabe est provado histria recente petrobras que independente governo eleito neleito legtimo n esquerda direita precisa ser privaitzada o alckmin psdb deveriam ter culhes propor nfazem				1.00257395143074E+018	https://twitter.com/mblancoc/status/1002573951430742018		
wallcamposdsign	2018-06-01 12:33	0	0	e sim ponho mfogo pois assim voc nacredito nenhum outro poltico ele nico respondeu gustavollei porque nico tico moral				1.00257380014637E+018	https://twitter.com/wallcamposdsign/status/1002573800146374656		
pedro_araripe	2018-06-01 12:33	0	0	sempre soube voc canhoto nresiste controle estatal vira logo candidato pt				1.0025737995885E+018	https://twitter.com/pedro_araripe/status/1002573799588495367		
Bastet5408	2018-06-01 12:32	0	0	que pena s sair parente voces poderia sair toda cambada bandidos dirigindo pas deixa envergonhados perante mundo infelizmente ns culpados brasileiro vem acordando muitos cairnessa elei				1.00257356296693E+018	https://twitter.com/Bastet5408/status/1002573562966929409		
