username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
neloli8356,2018-06-02 07:56,0,2,O Pedro Parente seguia a cartilha do PSDB?,,,,1.00286641800897E+018,https://twitter.com/neloli8356/status/1002866418008973312,,
GualtieriHector,2018-06-02 07:50,0,0,por que não se abre a lite iniciativa a empresas estrangeiras o que vocês políticos precisam aprender e a serem comerciantes entender o comércio e não os interesses individuais aprendam aliás copiem a economia americana e mais fácil do que criar a economia tupiniquim,,,,1.00286515085933E+018,https://twitter.com/GualtieriHector/status/1002865150859325440,,
ferjun_FLU,2018-06-02 07:48,0,1,O que seria proteger consumidores? Segurar o preço artificialmente como fez o PT?,,,,1.00286448599511E+018,https://twitter.com/ferjun_FLU/status/1002864485995106305,,
decio_gil,2018-06-02 07:46,0,0,"Como explicar ao mundo que o partido que perdeu a eleição (PSDB), é o partido que está governando junto com temer??? Explica pf.",,,,1.00286398881063E+018,https://twitter.com/decio_gil/status/1002863988810633216,,
3PNATO,2018-06-02 07:35,0,1,"Não representam o povo em nada, produzem nada, transformam o país inteiro num puteiro, e assim se ganha mais dinheiro, a sua piscina está cheia de ratos, suas palavras não correspondem aos fatos. Mentiras e promessa vazias, sem peso e sem medidas.",,,,1.0028612308377E+018,https://twitter.com/3PNATO/status/1002861230837698560,,
AZpolitikon,2018-06-02 07:34,0,0,Muita hipocrisia sua. Parente é indicação do PSDB seu e do Paulo Preto.,,,,1.00286102743067E+018,https://twitter.com/AZpolitikon/status/1002861027430666240,,
RenovaPSDB,2018-06-02 07:33,0,0,"Sim, Ivan. Infelizmente. Mas expusemos aqui nossa discordância. O pedido do senador @cassiocl foi infeliz. https:// twitter.com/renovapsdb/sta tus/999794968402321408?s=21 …",,@cassiocl,,1.00286085293504E+018,https://twitter.com/RenovaPSDB/status/1002860852935036928,,
MgracaGalvao,2018-06-02 07:29,0,0,Miserável ladrão. Vocês tucanos merecem prisão perpétua. São mestres em dilapidar o patrimônio público brasileiro e acusarem os outros. Aves de rapina abutres,,,,1.00285972090504E+018,https://twitter.com/MgracaGalvao/status/1002859720905035777,,
kigauchinha,2018-06-02 07:21,0,0,"Populares jogam ""Fezes"" em Geraldo Alckmin e veja o que aconteceu ! https:// youtu.be/o1sbFJV2034 via @YouTube",,@YouTube,,1.00285779738454E+018,https://twitter.com/kigauchinha/status/1002857797384536064,,
lidi_calixto,2018-06-02 07:19,0,0,Alguém conta pra ele que na Petrobras não tem merenda!!!,,,,1.00285713832106E+018,https://twitter.com/lidi_calixto/status/1002857138321059840,,
maylles,2018-06-02 07:15,0,0,"Que tal falar da sua posição em aumentar os imposto, já que, para vc o Brasil arrecada pouco!",,,,1.00285617806033E+018,https://twitter.com/maylles/status/1002856178060333057,,
maylles,2018-06-02 07:12,0,0,,,,,1.00285555959758E+018,https://twitter.com/maylles/status/1002855559597580288,,
Airton_Pescador,2018-06-02 07:12,0,0,pic.twitter.com/LhCPsuh12t,,,,1.00285544417872E+018,https://twitter.com/Airton_Pescador/status/1002855444178722816,,
maylles,2018-06-02 07:10,0,0,"Abre mão então do jatinho da fab, do cartão corporativo, de alguns assessores, seguranças, carro oficial!!! Isso sim seria ser contra privilegios!! Falaciano...",,,,1.00285488152961E+018,https://twitter.com/maylles/status/1002854881529614337,,
maylles,2018-06-02 07:03,0,0,"Sua preocupação é tanta, que quer enfiar no povo mais impostos!!!",,,,1.0028531921101E+018,https://twitter.com/maylles/status/1002853192110104577,,
mouzinhoaf,2018-06-02 07:00,0,0,"E serio q esse cara acha q tem chances de ser presidente do Brasil???? Kkkkkkkkkk só rindo mesmo. Vou levar como uma piada, sem graça, mas uma piada",,,,1.00285234119486E+018,https://twitter.com/mouzinhoaf/status/1002852341194862592,,
BRpresidente45,2018-06-02 06:56,0,0,@geraldoalckmin BR presidente 45,,@geraldoalckmin,,1.00285148369039E+018,https://twitter.com/BRpresidente45/status/1002851483690393602,,
RogerioASampaio,2018-06-02 06:55,1,2,"Dividir em, pelo menos, 5 empresas diferentes para promover competição feroz!",,,,1.00285123481717E+018,https://twitter.com/RogerioASampaio/status/1002851234817171456,,
Eduardo19017763,2018-06-02 06:53,0,0,O Ciro foi o unico a pedir ao vivo no Roda Viva a saida do Pedro Parente.,,,,1.00285076411974E+018,https://twitter.com/Eduardo19017763/status/1002850764119736320,,
PRosenstengel,2018-06-02 06:53,0,1,Os dinossauros morreram de fome. Isso vai acontecer com o Estado paquiderme que temos. Assim rasteja a brasilidade.,,,,1.00285073199984E+018,https://twitter.com/PRosenstengel/status/1002850731999842304,,
teresinhalopes,2018-06-02 06:45,1,12,"A única saída correta é a privatização, mas pulverizada para não criar outro monopólio! Teremos concorrência efetiva!",,,,1.00284858800587E+018,https://twitter.com/teresinhalopes/status/1002848588005871617,,
LuneCmoi,2018-06-02 06:35,0,0,"Se o Brasil fosse realmente um país sério e país de verdade, o Temer e Geraldo alckmin e de tantos outros eu teria sido captado para fora muito tempo, e Lula nao estaria nem incluso nas pesquisas de sondagens",,,,1.0028461941781E+018,https://twitter.com/LuneCmoi/status/1002846194178101248,,
macsanto787,2018-06-02 06:20,0,0,Fala sério! @geraldoalckmin https:// twitter.com/bobjackk/statu s/1002767833732997120 …,,@geraldoalckmin,,1.00284235089127E+018,https://twitter.com/macsanto787/status/1002842350891266048,,
Ihamma_1,2018-06-02 05:45,2,2,Eu também vou de @geraldoalckmin já no 1. Turno,,@geraldoalckmin,,1.00283354446338E+018,https://twitter.com/Ihamma_1/status/1002833544463384576,,
MaRcOsR91379096,2018-06-02 05:43,0,0,Vende essa porra!!!,,,,1.00283312731049E+018,https://twitter.com/MaRcOsR91379096/status/1002833127310491648,,
MendesOnca,2018-06-02 04:49,0,0,Ainda tem 14 anos pela frente para ele se aposentar,,,,1.00281960173711E+018,https://twitter.com/MendesOnca/status/1002819601737113600,,
MczMendonca,2018-06-02 04:47,0,0,"Santo, Santo e se fazendo de SANTO!",,,,1.00281891837592E+018,https://twitter.com/MczMendonca/status/1002818918375919617,,
JooDaSi28228297,2018-06-02 04:45,0,0,Cala a boca seu golpista safado,,,,1.00281845179315E+018,https://twitter.com/JooDaSi28228297/status/1002818451793154048,,
Luciandrade,2018-06-02 04:33,1,8,"Caô. Só os impostos e royalties pagos anualmente ao governo dão mais dinheiro do q o lucro da Vale estatal, quando ela tinha lucro... estatais só dão prejuízos ao povo brasileiro.",,,,1.00281547942001E+018,https://twitter.com/Luciandrade/status/1002815479420014593,,
fatimaleaum,2018-06-02 04:18,0,1,"Cala essa boca picolé de chuchu!! Vendilhão, traíra, safado, pilantra.. Tido o Brasil te conhece. Tu é um comparsa do FHC que afundou plataforma e comprou ap em Paris. O vampiro é pau mandado de vcs. Paulo Preto é tua guilhotina. pic.twitter.com/WV5asTzcLQ",,,,1.00281155221756E+018,https://twitter.com/fatimaleaum/status/1002811552217563137,,
ufrjdaopressao,2018-06-02 04:11,0,0,Jurava que era um eleitor da @MarinaSilva ! XD kkkkkk kkkkkk kkkkkk,,@MarinaSilva,,1.00280982638316E+018,https://twitter.com/ufrjdaopressao/status/1002809826383155201,,
fatimaleaum,2018-06-02 04:10,0,0,"Falou o SANTO!! Precisamos recuperar a merenda das crianças, devolver o $ da recuperação do rio tietê, do metrô e etc. Agora só um aviso: nas urnas tu não ganha!! Tucanalha !!",,,,1.00280975354913E+018,https://twitter.com/fatimaleaum/status/1002809753549131776,,
nandoafonso,2018-06-02 03:35,2,1,Precisamos definir se mandamos você pra Sibéria ou Bangu1,,,,1.00280097755095E+018,https://twitter.com/nandoafonso/status/1002800977550954496,,
vanessastellzer,2018-06-02 03:32,5,4,"Gosto muito do Amoedo, mas vou de @geraldoalckmin logo no 1º turno! Não podemos arriscar! Temos que escolher UM em conjunto AGORA e levá-lo ao 2º!",,@geraldoalckmin,,1.0027999779476E+018,https://twitter.com/vanessastellzer/status/1002799977947594752,,
vanessastellzer,2018-06-02 03:29,1,0,"Sim. Nas eleiçoes passadas eu “era” @EduardoJorge43 , mas votei Aécio logo no primeiro, pq eu tava com pavor da Marina ir com a Dilma. Aqui no Gov/SP eu não fui de @geraldoalckmin e fui de Natalini pq eu tinha a CERTEZA de que o Skaaaaaaf não conseguiria ir pro 2º.",,@EduardoJorge43 @geraldoalckmin,,1.00279936043705E+018,https://twitter.com/vanessastellzer/status/1002799360437047296,,
libabda,2018-06-02 03:23,0,0,"A polítca Parente é PSDB, vem com esse engana bobo. Povo brasileiro, dono da PerroBR e do petróleo pagando pra acionista gringo sorrir,",,,,1.00279790700165E+018,https://twitter.com/libabda/status/1002797907001651200,,
ivansdavid,2018-06-02 03:15,0,0,E o posicionamento de seus integrantes???? Teve um senador que pediu a cabeça do Parente.,,,,1.00279592108685E+018,https://twitter.com/ivansdavid/status/1002795921086844928,,
FalarcomGimenes,2018-06-02 03:06,0,0,"DIGA UMA PALHAÇO COLOCA AI, IDIOTA",,,,1.00279350115381E+018,https://twitter.com/FalarcomGimenes/status/1002793501153808384,,
FalarcomGimenes,2018-06-02 03:05,0,0,segura que o defunto é seu CANALHAS.,,,,1.00279332530749E+018,https://twitter.com/FalarcomGimenes/status/1002793325307494402,,
LourenzoAL,2018-06-02 02:34,0,9,Parente é nomeação de vcs tucanos. A grande quadrilha!,,,,1.00278538252465E+018,https://twitter.com/LourenzoAL/status/1002785382524649472,,
valdirborgf,2018-06-02 02:25,0,0,Precisa para de privilegiar os concorrentes com esta politica de preços mais que equivocada.,,,,1.00278326223695E+018,https://twitter.com/valdirborgf/status/1002783262236954624,,
Luiztk30,2018-06-02 02:20,0,0,"concordo plenamente com o discurso de Geraldo Alckmin . pois o importante é preservar a Petrobras, falar a verdade e tão importante, quanto ser eleito, pois tem muita gente pregando discurso populista só para ser eleito, depois muda tudo.",,,,1.00278192296636E+018,https://twitter.com/Luiztk30/status/1002781922966364160,,
topazioluna3,2018-06-02 02:11,0,0,Tem que desfazer tudo,,,,1.00277981246801E+018,https://twitter.com/topazioluna3/status/1002779812468011008,,
Cesarclaudino,2018-06-02 01:54,0,0,Sobre preço do gás de cozinha o que o senhor tem a dizer??? Pode começar a faltar lenha....,,,,1.00277544578658E+018,https://twitter.com/Cesarclaudino/status/1002775445786578944,,
magalhes_ana,2018-06-02 01:53,0,0,Aquela política dos saudosos tempos da Dilma,,,,1.00277520846021E+018,https://twitter.com/magalhes_ana/status/1002775208460210178,,
dustinthewind06,2018-06-02 01:31,0,1,Teu pai se chama Gepeto? Pq vc com ceteza é o Pinóquio.,,,,1.00276952914609E+018,https://twitter.com/dustinthewind06/status/1002769529146093573,,
IsmarPanigas,2018-06-02 01:25,0,0,Bora falar merda..,,,,1.00276803272328E+018,https://twitter.com/IsmarPanigas/status/1002768032723275782,,
IsmarPanigas,2018-06-02 01:22,0,0,Bem fácil...,,,,1.00276739135129E+018,https://twitter.com/IsmarPanigas/status/1002767391351287808,,
Esqueleto50,2018-06-02 00:54,0,0,"@Camilafrrz @fernanda_cidl Ciro Gomes, Geraldo Alckmin , Marina Silva, todos eles calçam 40, todos eles são corruptos e apoiam o PT! Se não fosse o Bolsonaro, eu votaria no Levy Fidelix, que é o menos ruim mesmo! O resto é resto!",,@Camilafrrz @fernanda_cidl,,1.00276033471587E+018,https://twitter.com/Esqueleto50/status/1002760334715867136,,
gabrielmkoerich,2018-06-02 00:49,0,0,pic.twitter.com/li6PHdpOU6,,,,1.00275918917167E+018,https://twitter.com/gabrielmkoerich/status/1002759189171666945,,
tourinho_victor,2018-06-02 00:49,0,0,"@geraldoalckmin desvia aí o dinheiro da merenda, fdp https:// twitter.com/sejehomi/statu s/1002587427192655878 …",,@geraldoalckmin,,1.0027591464653E+018,https://twitter.com/tourinho_victor/status/1002759146465300485,,
josedamascenoj,2018-06-02 00:48,0,0,"Tá esquecendo que o Parente é da mesma família tucana sua? Ou seja, é patente teu. Não venha com seus discursos eleitoreiros. Essa política de preços da Petrobras é defendida pelo seu partido e você também acha a mais adequada. Deixa de mimimi!!!",,,,1.00275887243892E+018,https://twitter.com/josedamascenoj/status/1002758872438923264,,
ricardosatiro,2018-06-02 00:46,0,0,O que o senhor fez para reduzir o ICMS quando governador de SP? Começou a pensar agora só?,,,,1.00275834971528E+018,https://twitter.com/ricardosatiro/status/1002758349715275776,,
ricardosatiro,2018-06-02 00:44,0,0,Oportunista falando de oportunismo! Igual a @GloboNews falando de Fake News!,,@GloboNews,,1.00275792245417E+018,https://twitter.com/ricardosatiro/status/1002757922454167552,,
ricardosatiro,2018-06-02 00:44,0,0,Tipo vc??,,,,1.00275772944068E+018,https://twitter.com/ricardosatiro/status/1002757729440681984,,
JFstz,2018-06-02 00:34,0,0,Hahahahaha... pela resposta ja vi que o perfil não é sério.,,,,1.00275541214644E+018,https://twitter.com/JFstz/status/1002755412146442240,,
capitalist_ant,2018-06-02 00:33,0,0,http://www. ssp.sp.gov.br,,,,1.00275500123892E+018,https://twitter.com/capitalist_ant/status/1002755001238917121,,
roque_ivaldi,2018-06-02 00:31,0,0,"Mais um tucano do @Rede45 que não resistiu à tentação de jogar pra galera? Governador, o quão decepcionante é esse twit para os brasileiros q acreditam no livre mercado! Vergonha! @roxmo @Ricamconsult @AlexSchwartsman @alexandregarcia @realsardenberg @fundacaofhc",,@Rede45 @roxmo @Ricamconsult @AlexSchwartsman @alexandregarcia @realsardenberg @fundacaofhc,,1.00275466433566E+018,https://twitter.com/roque_ivaldi/status/1002754664335663104,,
DanielAlvesdeMe,2018-06-02 00:26,0,0,Deus me defenda,,,,1.00275327625165E+018,https://twitter.com/DanielAlvesdeMe/status/1002753276251648000,,
FalarcomGimenes,2018-06-02 00:25,0,19,"o que o povo ganhou com isso ,se nem impostas eles pagam. para ficar só nisso. vc tem ações, vive de bolsa? pesquise quanto devem de impostos e outros aos governos depois da privatização. vc é investidor talvez esteja satisfeito. e o povo?",,,,1.00275291882153E+018,https://twitter.com/FalarcomGimenes/status/1002752918821527552,,
brunosec,2018-06-02 00:16,0,0,"Isso não existe e você sabe disso, filho",,,,1.00275085657869E+018,https://twitter.com/brunosec/status/1002750856578691077,,
JFstz,2018-06-02 00:13,0,0,"Gostaria de ter acesso aos resultados mencionados. Não sei a origem de perfil, mas queria poder ver a veracidade das informações.",,,,1.00275012451748E+018,https://twitter.com/JFstz/status/1002750124517482501,,
blogkatia,2018-06-02 00:10,1,2,"Quer mais dinheiro, @geraldoalckmin ? https:// twitter.com/spitfirean/sta tus/1002679119514161153 …",,@geraldoalckmin,,1.00274929884774E+018,https://twitter.com/blogkatia/status/1002749298847739904,,
taniagomide1,2018-06-02 00:05,0,2,Falta diminuir a corrupção política. Isso sim @geraldoalckmin ! Se não houvesse roubo o dinheiro dos impostos dava e sobrava muuuito. https:// twitter.com/SpitfireAN/sta tus/1002679119514161153 …,,@geraldoalckmin,,1.00274809355158E+018,https://twitter.com/taniagomide1/status/1002748093551579136,,
KarlaAcioly,2018-06-02 00:05,0,0,Tão preocupado com o povo,,,,1.00274797472275E+018,https://twitter.com/KarlaAcioly/status/1002747974722752512,,
FP_Saldanha,2018-06-02 00:04,0,8,"""Esse @geraldoalckmin é um cabeça de ovo cozido! Vai levar outra invertida aqui, tá ok?!?"" pic.twitter.com/PMpiUrVU33",,@geraldoalckmin,,1.00274782983054E+018,https://twitter.com/FP_Saldanha/status/1002747829830541313,,
denislo_barbosa,2018-06-01 23:56,0,4,"A Vale... De 4,5 Bilhões de dolares de receita para 30.",,,,1.00274586822159E+018,https://twitter.com/denislo_barbosa/status/1002745868221591554,,
gabrielmkoerich,2018-06-01 23:51,0,6,"Sim, o preço do barril subiu e hoje está em $76. Ainda não entendi o ""em queda livre","meu caro"".",,,,1.00274440358327E+018,https://twitter.com/gabrielmkoerich/status/1002744403583266817,
capitalist_ant,2018-06-01 23:49,5,8,"Mais que frases de efeito, o @geraldoalckmin tem resultados concretos na segurança pública. https:// twitter.com/RenovaPSDB/sta tus/1002743387932553217 …",,@geraldoalckmin,,1.00274394446627E+018,https://twitter.com/capitalist_ant/status/1002743944466268161,,
alex32069005,2018-06-01 23:49,0,0,"Vai o bandido , vem com essa historinha sua ...",,,,1.00274391658683E+018,https://twitter.com/alex32069005/status/1002743916586831872,,
Lombardi1951SEP,2018-06-01 23:48,0,0,"Meu querido ex governador, o Sr consegue perder em São Paulo... Sem chance no Brasil!!! Abraços e cuidado que o Moro vai te pegar!",,,,1.00274371074277E+018,https://twitter.com/Lombardi1951SEP/status/1002743710742765571,,
AmorimElisio,2018-06-01 23:47,0,1,Preservar e proteger tem o mesmo sentido. Não vejo como isto ocorrer entre empresa e consumidor. A melhor politica de preços é a livre concorrência. Vocês pensam mais em proteger o Estado acima de qualquer coisa.,,,,1.00274339629171E+018,https://twitter.com/AmorimElisio/status/1002743396291706881,,
RenovaPSDB,2018-06-01 23:47,1,4,Pois é - o voto para melhorar a segurança pública é voto no @geraldoalckmin ! https:// twitter.com/psdb_cabo/stat us/1002733346072428549 …,,@geraldoalckmin,,1.00274338793255E+018,https://twitter.com/RenovaPSDB/status/1002743387932553217,,
contabi_lista,2018-06-01 23:46,0,0,"@geraldoalckmin está querendo dizer que o @gilmarmendes vai aposentar, a até que enfim os corruptos do @Rede45 não serão mais blindados? https:// twitter.com/MendesOnca/sta tus/1002472586863882240 …",,@geraldoalckmin @gilmarmendes @Rede45,,1.00274313516703E+018,https://twitter.com/contabi_lista/status/1002743135167025153,,
